date,adj_close,adj_factor,adj_high,adj_low,adj_open,adj_volume,close,ex_dividend,high,low,open,split_ratio,volume
1999-06-30,17.7423992327365,1,23.2474632694428,17.4427498234725,17.902587345577,26762800.0,22.5,0.13,29.62,22.12,22.81,1.0,26762800.0
1999-03-31,17.7063731046128,1,19.0184645252661,15.3598673708978,18.3319900058963,18821900.0,22.56,0.13,24.38,19.69,23.5,1.0,18821900.0
1998-12-31,18.3319900058963,1,18.5270111761718,11.2253866836915,12.5801747317233,13039300.0,23.5,0.13,23.75,14.5,16.25,1.0,13039300.0
1998-09-30,12.7272660055096,1,14.5084505654221,10.5441218366813,13.8322092255084,15008100.0,16.44,0.13,18.88,13.62,18.0,1.0,15008100.0
1998-06-30,13.7399944973383,1,16.9492693941916,12.8255317763186,16.0861475187776,10152300.0,17.88,0.13,22.19,16.69,21.06,1.0,10152300.0
1998-03-31,16.1319769988881,1,16.513889333142,12.1784781938441,13.4600241557119,16683300.0,21.12,0.13,21.62,16.06,17.75,1.0,16683300.0
1997-12-31,13.4145254825094,1,17.0564592402295,12.2239768670465,16.0914971263072,18668450.0,17.69,0.25,45.25,16.12,42.69,0.5,12878750.0
1997-09-30,16.0651114435046,1,18.1156559355897,15.4997039548782,16.5055110260036,15326200.0,42.62,0.2,48.06,41.12,44.0,1.0,7663100.0
1997-06-30,16.5505260560746,1,16.6480586212282,13.3169463959802,13.4769113822612,18347400.0,44.12,0.2,44.38,35.5,36.12,1.0,9173700.0
1997-03-31,13.4321375902935,1,15.3626825175883,13.0590226572298,14.5719016146772,15125000.0,36.0,0.2,41.38,35.0,39.25,1.0,7562500.0
1996-12-31,14.709267311427,1,15.6972016625814,12.9012377352874,15.2355192607408,16143600.0,39.62,0.2,42.5,34.75,41.25,1.0,8071800.0
1996-09-30,15.1431827803727,1,15.837553112741,13.204116692642,14.6254213090953,18957800.0,41.0,0.15,42.88,35.75,39.75,1.0,9478900.0
1996-06-30,14.3936221789134,1,16.2332978152776,13.9373826210951,14.6624210121181,16300000.0,39.12,0.15,44.12,37.88,40.0,1.0,8150000.0
1996-03-31,14.6184337490818,1,15.0289815374211,12.0461372295228,12.3673675556435,15646400.0,39.88,0.15,41.0,33.0,33.88,1.0,7823200.0
1995-12-31,12.5024303063987,1,12.8014420925009,10.194428575975,10.5950517340485,16900400.0,34.25,0.688,35.62,28.5,29.62,1.0,8450200.0
1995-09-30,10.5521278242549,1,12.2977001558604,9.74730451562526,9.74730451562526,17875600.0,29.5,0.0,34.38,27.25,27.25,1.0,8937800.0
1995-06-30,9.74730451562526,1,10.3303542903214,8.76363158285574,9.65787970355531,22510000.0,27.25,0.0,28.88,24.5,27.0,1.0,11255000.0
1995-03-31,9.70080361334889,1,11.5358007570244,7.69053383801626,11.0886766966746,37215200.0,27.12,0.0,32.25,21.5,31.0,1.0,18607600.0
1994-12-31,10.9992518846047,1,11.8935000053042,8.76363158285574,11.8040751932343,30624800.0,30.75,0.0,33.25,24.5,33.0,1.0,15312400.0
1994-09-30,11.6252255690943,1,11.8935000053042,8.40593233457591,9.12133083113557,30415000.0,32.5,0.0,33.25,23.5,25.5,1.0,15207500.0
1994-06-30,9.12133083113557,1,9.38960526734544,6.88571052938665,8.31650752250596,25886800.0,25.5,0.0,26.25,19.25,23.25,1.0,12943400.0
1994-03-31,8.40593233457591,1,8.67420677078578,8.40593233457591,8.40593233457591,21484000.0,23.5,0.0,24.25,23.5,23.5,1.0,10742000.0
